departamento,codigodanedepartamento,municipio,codigodanemunicipio,ano,mes,tipodesminado,areadespejada,map,muse,aei,totalartefactosdestruidos,organizacion,estudiosnotecnicos,estudiostecnicos,operacionesdespeje,areaspeligrosas,areaspeligrosasconfirmadas
TOLIMA,73,CHAPARRAL,73168,2017,8,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
ANTIOQUIA,5,SONSÓN,5756,2015,9,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
CALDAS,17,SAMANÁ,17662,2012,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,2
SANTANDER,68,SAN VICENTE DE CHUCURÍ,68689,2013,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
HUILA,41,BARAYA,41078,2019,7,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
BOGOTA DC,11,Bogotá DC,11001,2021,2,Comunidades,0,0,0,0,0,BRDEH,16,0,0,0,0
SUCRE,70,CHALÁN,70230,2017,8,Comunidades,0,0,0,0,0,BDIAN,2,0,0,0,0
PUTUMAYO,86,PUERTO LEGUÍZAMO,86573,2010,4,Bases Militares,10753.4,55,19,0,74,BRDEH,0,0,1,0,0
ANTIOQUIA,5,ALEJANDRÍA,5021,2019,7,Comunidades,8943,0,0,0,0,BRDEH,0,1,1,0,0
PUTUMAYO,86,PUERTO CAICEDO,86569,2019,1,Comunidades,0,0,1,0,1,CCCM,2,0,0,0,0
CAQUETA,18,MILÁN,18460,2022,11,Comunidades,0,0,0,0,0,DRC,0,0,0,1,2
HUILA,41,TELLO,41799,2022,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
VALLE DEL CAUCA,76,DAGUA,76233,2021,2,Comunidades,0,0,0,0,0,BRDEH,7,0,0,0,0
CAQUETA,18,MONTAÑITA,18410,2021,5,Comunidades,0,0,1,0,1,HUMANICEMOS,1,0,0,0,0
NARIÑO,52,LEIVA,52405,2018,6,Comunidades,0,0,0,0,0,PERIGEO,2,0,0,0,0
VICHADA,99,CUMARIBO,99773,2022,10,Comunidades,0,0,33,0,33,CCCM,1,0,0,0,0
PUTUMAYO,86,SAN MIGUEL,86757,2021,12,Comunidades,0,0,0,0,0,CCCM,0,0,0,1,0
CAQUETA,18,SAN JOSÉ DEL FRAGUA,18610,2021,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0,2,0
ANTIOQUIA,5,ARGELIA,5055,2017,8,Comunidades,0,0,0,0,0,HALO,1,0,0,0,0
ANTIOQUIA,5,SANTO DOMINGO,5690,2018,1,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,2020,10,Comunidades,0,0,0,0,0,BDIAN,0,0,0,0,1
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,2021,4,Comunidades,0,0,1,0,1,BDIAN,1,0,0,0,0
CALDAS,17,SAMANÁ,17662,2016,4,Comunidades,1922,0,1,0,1,BRDEH,5,1,0,0,0
BOLIVAR,13,CARTAGENA DE INDIAS,13001,2004,9,Bases Militares,0,0,0,0,0,BRDEH,0,0,0,1,0
NARIÑO,52,LINARES,52411,2019,7,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2019,9,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
ANTIOQUIA,5,MONTEBELLO,5467,2020,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
CAQUETA,18,MONTAÑITA,18410,2022,3,Comunidades,3798,3,0,0,3,HUMANICEMOS,3,0,2,0,0
NORTE DE SANTANDER,54,CÁCHIRA,54128,2021,1,Comunidades,0,0,0,0,0,HALO,2,0,0,0,0
ANTIOQUIA,5,GRANADA,5313,2017,6,Comunidades,7862,1,0,0,1,BRDEH,4,1,1,0,0
HUILA,41,NEIVA,41001,2019,6,Comunidades,0,0,0,0,0,BRDEH,8,0,0,0,0
SUCRE,70,OVEJAS,70508,2017,11,Comunidades,0,0,0,0,0,BDIAN,6,0,0,0,0
NARIÑO,52,CaRDOBA,52215,2019,8,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
TOLIMA,73,DOLORES,73236,2020,5,Comunidades,0,0,0,4,4,BRDEH,1,0,0,0,0
CAUCA,19,CAJIBÍO,19130,2022,2,Comunidades,0,0,0,0,0,HI,1,0,0,0,0
ANTIOQUIA,5,URRAO,5847,2023,6,Comunidades,1487,0,0,0,0,CCCM,3,0,1,0,0
CALDAS,17,PENSILVANIA,17541,2022,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
META,50,PUERTO RICO,50590,2018,10,Comunidades,0,0,0,0,0,HALO,0,0,0,0,2
TOLIMA,73,IBAGUÉ,73001,2020,2,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
ANTIOQUIA,5,CONCEPCIÓN,5206,2021,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,2,0
ANTIOQUIA,5,BRICEÑO,5107,2018,5,Comunidades,1655,1,0,0,1,BRDEH,0,0,1,0,0
CAQUETA,18,EL DONCELLO,18247,2019,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
HUILA,41,LA PLATA,41396,2018,9,Comunidades,0,0,0,0,0,BRDEH,4,0,0,0,0
QUINDIO,63,GÉNOVA,63302,2018,8,Comunidades,0,0,0,0,0,BRDEH,17,0,0,0,0
CALDAS,17,SAMANÁ,17662,2012,11,Comunidades,6622,12,0,0,12,BRDEH,4,2,3,0,0
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,2018,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,1
HUILA,41,ALGECIRAS,41020,2019,7,Comunidades,0,0,0,0,0,CCCM,0,0,0,1,1
CAUCA,19,SANTA ROSA,19701,2019,7,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
SANTANDER,68,SURATÁ,68780,2020,9,Comunidades,7307,0,0,0,0,BRDEH,0,0,1,0,0
ANTIOQUIA,5,SONSÓN,5756,2021,7,Comunidades,1094,1,0,0,1,HALO,1,0,1,0,0
CASANARE,85,SÁCAMA,85315,2022,8,Comunidades,3946,0,0,0,0,HALO,0,0,1,0,0
ANTIOQUIA,5,ARGELIA,5055,2023,4,Comunidades,556,0,0,0,0,HALO,0,0,1,0,0
CAQUETA,18,FLORENCIA,18001,2019,1,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
TOLIMA,73,PLANADAS,73555,2018,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,3,0
CAQUETA,18,SAN JOSÉ DEL FRAGUA,18610,2018,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
CALDAS,17,RIOSUCIO,17614,2019,9,Comunidades,0,0,0,0,0,BRDEH,4,0,0,0,0
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,2014,2,Comunidades,0,0,1,0,1,BRDEH,17,0,0,0,0
SANTANDER,68,SOCORRO,68755,2019,3,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
PUTUMAYO,86,MOCOA,86001,2018,4,Comunidades,0,0,0,0,0,BRDEH,7,0,0,0,0
SANTANDER,68,EL CARMEN,68235,2012,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
ANTIOQUIA,5,CONCEPCIÓN,5206,2017,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0,2,0
SANTANDER,68,SAN VICENTE DE CHUCURÍ,68689,2015,4,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
BOLIVAR,13,SAN JACINTO,13654,2016,3,Comunidades,0,0,0,0,0,BDIAN,0,0,0,0,1
CASANARE,85,SÁCAMA,85315,2023,1,Comunidades,0,0,0,0,0,HALO,0,0,0,1,0
ANTIOQUIA,5,URRAO,5847,2023,4,Comunidades,1517,0,0,0,0,CCCM,4,0,1,0,0
PUTUMAYO,86,PUERTO CAICEDO,86569,2021,12,Comunidades,2553,1,0,0,1,CCCM,0,0,1,0,0
ANTIOQUIA,5,ALEJANDRÍA,5021,2021,1,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
ANTIOQUIA,5,MONTEBELLO,5467,2020,10,Comunidades,4433,0,0,0,0,BRDEH,0,0,1,0,0
CASANARE,85,AGUAZUL,85010,2021,2,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
CAQUETA,18,MILÁN,18460,2022,5,Comunidades,0,0,0,0,0,DRC,0,0,0,0,2
CAQUETA,18,MONTAÑITA,18410,2018,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,1
VALLE DEL CAUCA,76,PALMIRA,76520,2022,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
HUILA,41,PALERMO,41524,2019,5,Comunidades,0,0,0,0,0,BRDEH,26,0,0,0,0
NARIÑO,52,SAN LORENZO,52687,2018,8,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
ANTIOQUIA,5,CAUCASIA,5154,2022,8,Comunidades,0,0,0,0,0,HALO,8,0,0,0,0
CAQUETA,18,MONTAÑITA,18410,2022,5,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
CUNDINAMARCA,25,EL PEÑÓN,25258,2018,5,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
ANTIOQUIA,5,SANTO DOMINGO,5690,2020,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
ANTIOQUIA,5,BRICEÑO,5107,2017,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
ANTIOQUIA,5,CONCEPCIÓN,5206,2020,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,2,0
CALDAS,17,SAMANÁ,17662,2013,4,Comunidades,5833,0,0,0,0,BRDEH,2,2,0,0,0
SANTANDER,68,GIRÓN,68307,2021,8,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
VALLE DEL CAUCA,76,DAGUA,76233,2021,7,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
CASANARE,85,YOPAL,85001,2017,9,Comunidades,0,0,0,0,0,BRDEH,5,0,0,0,0
CALDAS,17,MANZANARES,17433,2019,6,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
HUILA,41,ALGECIRAS,41020,2019,2,Comunidades,0,0,0,0,0,CCCM,3,0,0,0,0
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,2018,7,Comunidades,0,0,0,0,0,BRDEH,7,0,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2013,12,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
META,50,VISTAHERMOSA,50711,2010,6,Comunidades,5717,3,9,0,12,BRDEH,0,0,1,0,0
ANTIOQUIA,5,ANGOSTURA,5038,2023,1,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
SUCRE,70,CHALÁN,70230,2016,9,Comunidades,0,0,0,0,0,BDIAN,3,0,0,0,0
BOYACA,15,SOGAMOSO,15759,2019,3,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
SUCRE,70,COROZAL,70215,2019,7,Comunidades,0,0,0,0,0,BDIAN,1,0,0,0,0
PUTUMAYO,86,ORITO,86320,2020,7,Comunidades,10224,1,3,0,4,BRDEH,0,0,1,0,0
ANTIOQUIA,5,ARGELIA,5055,2021,10,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
SANTANDER,68,EL CARMEN,68235,2015,11,Comunidades,19289,4,0,0,4,BRDEH,8,4,1,0,0
META,50,VISTAHERMOSA,50711,2017,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
NARIÑO,52,SAMANIEGO,52678,2009,5,Comunidades,805,0,0,0,0,BRDEH,0,0,1,0,0
PUTUMAYO,86,PUERTO GUZMÁN,86571,2021,4,Comunidades,1323,2,0,0,2,CCCM,0,0,1,0,0
ANTIOQUIA,5,CONCEPCIÓN,5206,2022,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0,2,1
CAUCA,19,PÁEZ,19517,2023,3,Comunidades,0,0,13,2,15,HI,1,0,0,0,0
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,2019,4,Comunidades,0,0,0,0,0,HI,0,0,0,1,2
CAUCA,19,CAJIBÍO,19130,2019,1,Comunidades,3672,0,0,0,0,HI,0,1,0,0,0
CAQUETA,18,SAN JOSÉ DEL FRAGUA,18610,2018,11,Comunidades,0,0,0,0,0,DRC,0,0,0,1,0
BOYACA,15,OTANCHE,15507,2018,2,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
META,50,VISTAHERMOSA,50711,2018,3,Comunidades,14572,0,5,3,8,HALO,7,0,3,0,0
VALLE DEL CAUCA,76,PALMIRA,76520,2019,7,Comunidades,1411,0,0,0,0,BRDEH,4,0,1,0,0
PUTUMAYO,86,PUERTO CAICEDO,86569,2023,3,Comunidades,1162.8,0,0,0,0,CCCM,2,0,1,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2022,4,Comunidades,5430,0,0,0,0,HALO,0,0,1,0,0
CAQUETA,18,FLORENCIA,18001,2018,1,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
SANTANDER,68,LANDÁZURI,68385,2021,3,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
TOLIMA,73,CHAPARRAL,73168,2017,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,4,1
CALDAS,17,SAMANÁ,17662,2015,2,Comunidades,0,1,0,0,1,BRDEH,2,0,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2019,9,Comunidades,0,0,0,0,0,BDIAN,0,0,0,0,1
ANTIOQUIA,5,NARIÑO,5483,2023,6,Comunidades,0,0,0,0,0,HALO,1,0,0,0,0
CALDAS,17,SAMANÁ,17662,2017,11,Comunidades,7303,0,0,0,0,BRDEH,0,0,2,0,0
META,50,SAN JUAN DE ARAMA,50683,2016,2,Comunidades,0,0,0,0,0,HALO,0,0,0,0,6
CUNDINAMARCA,25,VIANÍ,25867,2018,4,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
ANTIOQUIA,5,APARTADÓ,5045,2023,5,Comunidades,4687,0,0,0,0,BRDEH,0,0,1,0,0
TOLIMA,73,VILLARRICA,73873,2017,12,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
ANTIOQUIA,5,APARTADÓ,5045,2023,11,Comunidades,43056,0,0,1,1,BRDEH,0,0,1,0,0
ANTIOQUIA,5,SAN LUIS,5660,2021,2,Comunidades,9664,0,0,0,0,BRDEH,1,0,2,0,0
TOLIMA,73,ORTEGA,73504,2021,8,Comunidades,0,0,1,0,1,BRDEH,1,0,0,0,0
ANTIOQUIA,5,MONTEBELLO,5467,2021,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2017,10,Comunidades,0,0,0,0,0,HALO,1,0,0,0,0
ANTIOQUIA,5,GRANADA,5313,2020,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
VALLE DEL CAUCA,76,PRADERA,76563,2021,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
HUILA,41,TELLO,41799,2021,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
NARIÑO,52,EL TABLÓN,52258,2021,4,Comunidades,0,0,0,0,0,DRC,12,0,0,0,0
PUTUMAYO,86,VILLAGARZÓN,86885,2018,2,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
META,50,VISTAHERMOSA,50711,2018,6,Comunidades,0,0,0,0,0,CCCM,0,0,0,0,1
SANTANDER,68,EL CARMEN,68235,2015,5,Comunidades,0,0,1,0,1,BRDEH,1,0,0,0,0
ANTIOQUIA,5,ARGELIA,5055,2023,2,Comunidades,0,0,0,0,0,HALO,0,0,0,0,4
ANTIOQUIA,5,CONCEPCIÓN,5206,2018,2,Comunidades,11312,7,0,0,7,BRDEH,0,1,1,0,0
ANTIOQUIA,5,APARTADÓ,5045,2023,2,Comunidades,15817,1,0,0,1,BRDEH,2,0,1,0,0
ANTIOQUIA,5,NARIÑO,5483,2014,9,Comunidades,0,0,0,0,0,HALO,7,0,0,0,0
PUTUMAYO,86,SAN MIGUEL,86757,2022,7,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
CAQUETA,18,PUERTO RICO,18592,2018,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
CALDAS,17,SUPÍA,17777,2022,3,Comunidades,13250,0,0,0,0,BRDEH,0,0,1,0,0
CAQUETA,18,SAN JOSÉ DEL FRAGUA,18610,2021,11,Comunidades,10497,2,0,0,2,BRDEH,0,0,1,0,0
TOLIMA,73,CHAPARRAL,73168,2017,4,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
META,50,PUERTO CONCORDIA,50450,2018,3,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
HUILA,41,COLOMBIA,41206,2022,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
META,50,VISTAHERMOSA,50711,2018,3,Comunidades,6083,0,0,0,0,HI,0,0,1,0,0
META,50,SAN JUAN DE ARAMA,50683,2016,10,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
META,50,VISTAHERMOSA,50711,2021,6,Comunidades,0,0,0,0,0,HI,0,0,0,0,1
META,50,MESETAS,50330,2017,3,Comunidades,0,0,0,0,0,APN,1,0,0,0,0
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,2018,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
BOLIVAR,13,CARTAGENA DE INDIAS,13001,2005,12,Bases Militares,4831,400,0,0,400,BRDEH,0,0,1,0,0
SANTANDER,68,EL CARMEN,68235,2012,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
CALDAS,17,SAMANÁ,17662,2021,2,Comunidades,18320,4,0,0,4,BRDEH,0,0,1,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2019,7,Comunidades,6251,0,0,0,0,BRDEH,0,0,1,0,0
PUTUMAYO,86,PUERTO ASÍS,86568,2022,9,Comunidades,5422.2,6,0,0,6,CCCM,4,0,8,0,0
ANTIOQUIA,5,SAN LUIS,5660,2018,9,Comunidades,16644,0,0,0,0,BRDEH,3,1,1,0,0
ANTIOQUIA,5,COCORNÁ,5197,2014,12,Comunidades,9740,4,0,1,5,BRDEH,0,0,2,0,0
SANTANDER,68,EL CARMEN,68235,2016,12,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
BOYACA,15,LABRANZAGRANDE,15377,2021,11,Comunidades,0,0,1,0,1,HALO,2,0,0,0,0
SANTANDER,68,EL PLAYÓN,68255,2019,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
BOYACA,15,PESCA,15542,2020,8,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2012,10,Comunidades,4573,0,0,0,0,BRDEH,5,1,0,0,0
PUTUMAYO,86,PUERTO ASÍS,86568,2022,11,Comunidades,0,0,0,0,0,CCCM,0,0,0,1,0
CAUCA,19,CALOTO,19142,2018,3,Comunidades,0,0,0,0,0,HI,1,0,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2017,11,Comunidades,11772,0,0,0,0,BDIAN,0,0,2,0,0
VALLE DEL CAUCA,76,TULUÁ,76834,2021,3,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
CAQUETA,18,PUERTO RICO,18592,2018,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0,4,1
VALLE DEL CAUCA,76,PRADERA,76563,2019,2,Comunidades,0,0,0,0,0,HALO,0,0,0,2,0
NARIÑO,52,IPIALES,52356,2018,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,2014,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
CASANARE,85,PAZ DE ARIPORO,85250,2022,4,Comunidades,0,0,0,0,0,CCCM,4,0,0,0,0
CALDAS,17,SAMANÁ,17662,2012,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0,2,0
ANTIOQUIA,5,SAN ROQUE,5670,2018,6,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
SANTANDER,68,MATANZA,68444,2023,6,Comunidades,18645,0,0,0,0,BRDEH,0,0,2,0,0
PUTUMAYO,86,PUERTO LEGUÍZAMO,86573,2023,3,Comunidades,0,0,0,0,0,CCCM,1,0,0,0,0
META,50,VISTAHERMOSA,50711,2021,7,Comunidades,34195,0,0,0,0,BRDEH,2,0,1,0,0
TOLIMA,73,PLANADAS,73555,2017,7,Comunidades,0,0,0,0,0,HALO,0,0,0,0,4
TOLIMA,73,RONCESVALLES,73622,2021,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
SUCRE,70,OVEJAS,70508,2020,3,Comunidades,0,0,0,0,0,BDIAN,2,0,0,0,0
ANTIOQUIA,5,ARGELIA,5055,2019,5,Comunidades,0,0,0,0,0,HALO,0,0,0,0,4
ANTIOQUIA,5,SANTO DOMINGO,5690,2017,11,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
META,50,PUERTO RICO,50590,2018,10,Comunidades,0,0,0,0,0,HALO,3,0,0,0,0
ANTIOQUIA,5,GRANADA,5313,2015,11,Comunidades,8746,4,0,0,4,BRDEH,2,2,0,0,0
SANTANDER,68,SAN VICENTE DE CHUCURÍ,68689,2013,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0,2,1
HUILA,41,COLOMBIA,41206,2017,11,Comunidades,0,0,0,0,0,BRDEH,5,0,0,0,0
SANTANDER,68,SURATÁ,68780,2020,6,Comunidades,14654,0,0,0,0,BRDEH,0,1,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2010,9,Comunidades,783,0,0,0,0,BRDEH,0,1,0,0,0
TOLIMA,73,CHAPARRAL,73168,2018,11,Comunidades,2288,0,0,0,0,BRDEH,0,0,1,0,0
TOLIMA,73,RIOBLANCO,73616,2017,9,Comunidades,16617,0,0,0,0,BRDEH,4,4,0,0,0
PUTUMAYO,86,PUERTO CAICEDO,86569,2018,11,Comunidades,0,0,0,0,0,CCCM,1,0,0,0,0
ANTIOQUIA,5,SAN ANDRÉS,5647,2018,2,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
ANTIOQUIA,5,SABANALARGA,5628,2017,8,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
CALDAS,17,SAMANÁ,17662,2016,10,Comunidades,0,0,0,0,0,BRDEH,4,0,0,0,0
CAQUETA,18,PUERTO RICO,18592,2018,7,Comunidades,2624,3,0,0,3,BRDEH,1,0,1,0,0
CAQUETA,18,PUERTO RICO,18592,2019,1,Comunidades,0,0,1,0,1,BRDEH,3,0,0,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2019,3,Comunidades,8924,2,1,0,3,HALO,1,0,2,0,0
CAUCA,19,BALBOA,19075,2018,7,Comunidades,0,0,0,0,0,CCCM,2,0,0,0,0
CAUCA,19,PURACÉ,19585,2019,11,Comunidades,0,0,0,0,0,HI,1,0,0,0,0
META,50,EL DORADO,50270,2010,7,Comunidades,5065.2,5,0,0,5,BRDEH,2,1,1,0,0
META,50,MESETAS,50330,2019,12,Comunidades,1112,0,0,0,0,HALO,0,0,1,0,0
MAGDALENA,47,CIÉNAGA,47189,2018,6,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
SANTANDER,68,EL CARMEN,68235,2017,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
CAQUETA,18,SAN JOSÉ DEL FRAGUA,18610,2019,8,Comunidades,5220,2,0,0,2,BRDEH,0,0,1,0,0
CALDAS,17,SAMANÁ,17662,2015,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,3
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,2016,10,Comunidades,0,0,0,0,0,BDIAN,0,0,0,0,1
CALDAS,17,PENSILVANIA,17541,2019,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
HUILA,41,NEIVA,41001,2020,9,Comunidades,10670,0,0,0,0,BRDEH,2,0,1,0,0
SANTANDER,68,EL CARMEN,68235,2013,11,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
ANTIOQUIA,5,CAMPAMENTO,5134,2022,6,Comunidades,0,0,0,0,0,HALO,0,0,0,0,2
TOLIMA,73,ATACO,73067,2016,10,Comunidades,0,0,0,0,0,HALO,4,0,0,0,0
ANTIOQUIA,5,NARIÑO,5483,2022,11,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
BOYACA,15,PAUNA,15531,2018,2,Comunidades,0,0,0,0,0,BRDEH,4,0,0,0,0
TOLIMA,73,ICONONZO,73352,2009,3,Bases Militares,3439,95,1,0,96,BRDEH,0,0,1,0,0
CAQUETA,18,MONTAÑITA,18410,2017,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,2,0
CUNDINAMARCA,25,GUASCA,25322,2018,1,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2011,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0,2,0
SANTANDER,68,SIMACOTA,68745,2021,12,Comunidades,0,0,1,0,1,BRDEH,1,0,0,0,0
PUTUMAYO,86,PUERTO CAICEDO,86569,2020,11,Comunidades,0,0,0,0,0,CCCM,0,0,0,0,1
HUILA,41,ISNOS,41359,2018,6,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
TOLIMA,73,CHAPARRAL,73168,2019,8,Comunidades,8970,0,0,0,0,BRDEH,0,1,0,0,0
CAQUETA,18,BELÉN DE LOS ANDAQUÍES,18094,2019,2,Comunidades,0,0,0,0,0,BRDEH,10,0,0,0,0
TOLIMA,73,PLANADAS,73555,2018,2,Comunidades,0,0,0,0,0,HALO,0,0,0,1,0
SANTANDER,68,ZAPATOCA,68895,2019,3,Comunidades,0,0,0,0,0,BRDEH,4,0,0,0,0
PUTUMAYO,86,PUERTO ASÍS,86568,2020,10,Comunidades,0,0,0,0,0,CCCM,8,0,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2021,7,Comunidades,0,4,0,0,4,BRDEH,3,0,0,0,0
META,50,CUMARAL,50226,2017,7,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
CAQUETA,18,PUERTO RICO,18592,2016,12,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
PUTUMAYO,86,ORITO,86320,2018,9,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
CASANARE,85,PAZ DE ARIPORO,85250,2021,9,Comunidades,0,0,0,0,0,CCCM,2,0,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2011,9,Comunidades,9589,0,0,0,0,BRDEH,1,2,0,0,0
ANTIOQUIA,5,YONDÓ,5893,2022,7,Comunidades,622,2,0,0,2,HALO,3,0,1,0,0
ANTIOQUIA,5,ARGELIA,5055,2018,10,Comunidades,8235,9,0,0,9,HALO,1,0,1,0,0
ANTIOQUIA,5,AMALFI,5031,2021,4,Comunidades,0,0,0,0,0,HALO,3,0,0,0,0
CASANARE,85,HATO COROZAL,85125,2022,2,Comunidades,0,0,0,0,0,CCCM,3,0,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2016,8,Comunidades,0,0,0,0,0,BDIAN,0,0,0,0,1
CAUCA,19,CALOTO,19142,2018,5,Comunidades,0,0,0,0,0,HI,0,0,0,0,2
ANTIOQUIA,5,SAN FRANCISCO,5652,2013,5,Comunidades,9696,0,2,0,2,BRDEH,33,2,1,0,0
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,2014,3,Comunidades,0,0,0,0,0,BRDEH,18,0,0,0,0
